"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17296-14307","WR","Cecil","","Shorts III","2.9571429661342075","7","4500","TB@DAL","TB","DAL","IR","Knee","",""
"17296-29672","RB","Silas","","Redd Jr.","0","0","4500","CAR@WAS","WAS","CAR","O","Suspension","",""
"17296-14319","RB","Taiwan","","Jones","0.7857142857142857","7","4500","OAK@SD","OAK","SD","","","",""
"17296-23023","TE","Cooper","","Helfet","2.7857142857142856","7","4500","OAK@SD","OAK","SD","","","",""
"17296-39411","TE","Gavin","","Escobar","4.900000095367432","2","4500","TB@DAL","DAL","TB","","","",""
"17296-11766","TE","Jeff","","Cumberland","1.4571428298950195","7","4500","OAK@SD","SD","OAK","IR","Achilles","",""
"17296-22010","WR","DeVier","","Posey","0","0","4500","NE@DEN","DEN","NE","","","",""
"17296-28157","WR","Bennie","","Fowler","3.4444444444444446","9","4500","NE@DEN","DEN","NE","","","",""
"17296-29183","RB","D.J.","","Foster","1.0333333015441895","3","4500","NE@DEN","NE","DEN","","","",""
"17296-12548","D","San Diego","","Chargers","7.538461538461538","13","4400","OAK@SD","SD","OAK","","","",""
"17296-12546","D","Arizona","","Cardinals","8.23076923076923","13","4300","NO@ARI","ARI","NO","","","",""
"17296-12551","D","Tampa Bay","","Buccaneers","8.538461538461538","13","4300","TB@DAL","TB","DAL","","","",""
"17296-12553","D","Carolina","","Panthers","7.846153846153846","13","4200","CAR@WAS","CAR","WAS","","","",""
"17296-12542","D","New Orleans","","Saints","4.153846153846154","13","4000","NO@ARI","NO","ARI","","","",""
"17296-12549","D","San Francisco","","49ers","4","13","4000","SF@ATL","SF","ATL","","","",""
