"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17108-24682","RB","Andre","","Ellington","1.5545454892245205","11","4500","WAS@ARI","ARI","WAS","","","",""
"17108-70506","TE","Ryan","","O'Malley","0","0","4500","BUF@OAK","OAK","BUF","","","",""
"17108-10354","RB","Marcel","","Reece","4.233333333333333","15","4500","BUF@OAK","OAK","BUF","","","",""
"17108-38517","RB","Dreamius","","Smith","0","2","4500","NYG@PIT","PIT","NYG","","","",""
"17108-30326","RB","Keith","","Marshall","0","0","4500","WAS@ARI","WAS","ARI","IR","Elbow","",""
"17108-25463","WR","Canaan","","Severin","0","0","4500","NYG@PIT","PIT","NYG","IR","Undisclosed","",""
"17108-7801","TE","Brandon","","Myers","2.5799999237060547","5","4500","TB@SD","TB","SD","Q","Hip","",""
"17108-28030","RB","Fitzgerald","","Toussaint","0.7428571156093052","7","4500","NYG@PIT","PIT","NYG","","","",""
"17108-11648","TE","Jim","","Dray","1.0111111534966364","9","4500","BUF@OAK","BUF","OAK","","","",""
"17108-31874","RB","Kenneth","","Farrow","1.0666666825612385","6","4500","TB@SD","SD","TB","","","",""
"17108-21123","TE","Larry","","Donnell","4.1400001525878904","5","4500","NYG@PIT","NYG","PIT","","","",""
"17108-28807","TE","Gabe","","Holmes","0","0","4500","BUF@OAK","OAK","BUF","IR","Ankle","",""
"17108-22920","TE","Derek","","Carrier","0.8999999761581421","1","4500","WAS@ARI","WAS","ARI","","","",""
"17108-33418","TE","Alan","","Cross","1.8600000381469726","5","4500","TB@SD","TB","SD","","","",""
"17108-23435","TE","Andrew","","DePaola","0","16","4500","TB@SD","TB","SD","","","",""
"17108-31378","WR","Kadron","","Boone","0","0","4500","NYG@PIT","NYG","PIT","","","",""
"17108-29592","TE","Xavier","","Grimble","2.971428462437221","7","4500","NYG@PIT","PIT","NYG","","","",""
"17108-6810","K","Dan","","Carpenter","6.818181818181818","11","4500","BUF@OAK","BUF","OAK","","","",""
"17108-33691","RB","Orleans","","Darkwa","6.324999809265137","4","4500","NYG@PIT","NYG","PIT","IR","Lower leg","",""
"17108-29084","WR","Rashad","","Ross","0.6499999761581421","2","4500","WAS@ARI","WAS","ARI","","","",""
"17108-29340","WR","Josh","","Huff","3.8142858232770647","7","4500","TB@SD","TB","SD","","","",""
"17108-38301","TE","Darren","","Fells","2.660000038146973","5","4500","WAS@ARI","ARI","WAS","","","",""
"17108-54690","WR","Freddie","","Martino","4.066666603088379","3","4500","TB@SD","TB","SD","","","",""
"17108-14245","RB","Shane","","Vereen","9.40000025431315","3","4500","NYG@PIT","NYG","PIT","IR","Triceps","",""
"17108-6566","RB","Chris","","Johnson","3.875","4","4500","WAS@ARI","ARI","WAS","IR","Groin","",""
"17108-6567","TE","David","","Johnson","1.4000000272478377","7","4500","NYG@PIT","PIT","NYG","","","",""
"17108-11431","TE","Jermaine","","Gresham","4.01818188753995","11","4500","WAS@ARI","ARI","WAS","","","",""
"17108-33703","WR","Ryan","","Grant","0.5666666560702853","9","4500","WAS@ARI","WAS","ARI","","","",""
"17108-14761","WR","Andre","","Holmes","2.6666666666666665","9","4500","BUF@OAK","OAK","BUF","","","",""
"17108-29866","RB","Paul","","Perkins","4.5625","8","4500","NYG@PIT","NYG","PIT","","","",""
"17108-22188","RB","Daryl","","Richardson","0.3499999940395355","2","4500","NYG@PIT","PIT","NYG","","","",""
"17108-22958","RB","Bobby","","Rainey","3.6571429116385326","7","4500","NYG@PIT","NYG","PIT","","","",""
"17108-22447","WR","Griff","","Whalen","0.800000011920929","4","4500","TB@SD","SD","TB","","","",""
"17108-25775","TE","Clive","","Walford","5.2","10","4500","BUF@OAK","OAK","BUF","","","",""
"17108-31157","WR","Cobi","","Hamilton","3.866666793823242","6","4500","NYG@PIT","PIT","NYG","","","",""
"17108-22198","WR","Brittan","","Golden","0.7166666984558105","6","4500","WAS@ARI","ARI","WAS","","","",""
"17108-25783","RB","Mike","","James","2.0333333015441895","3","4500","TB@SD","TB","SD","","","",""
"17108-11454","RB","Dexter","","McCluster","1.2166666984558105","6","4500","TB@SD","SD","TB","O","Forearm","",""
"17108-30654","TE","Jerell","","Adams","3.5799999237060547","5","4500","NYG@PIT","NYG","PIT","","","",""
"17108-41922","WR","Johnny","","Holton","1.7399999618530273","5","4500","BUF@OAK","OAK","BUF","","","",""
"17108-6595","TE","Matt","","Spaeth","0.6666666666666666","3","4500","NYG@PIT","PIT","NYG","","","",""
"17108-22220","TE","Sean","","McGrath","1.1666666666666667","3","4500","TB@SD","SD","TB","","","",""
"17108-30412","WR","Tavarres","","King","0.550000011920929","2","4500","NYG@PIT","NYG","PIT","","","",""
"17108-31184","RB","Jonathan","","Williams","1.9666666984558105","6","4500","BUF@OAK","BUF","OAK","","","",""
"17108-33488","TE","Troy","","Niklas","0.25","2","4500","WAS@ARI","ARI","WAS","IR","Wrist","",""
"17108-25554","RB","Nikita","","Whitlock","0","14","4500","NYG@PIT","NYG","PIT","O","Suspension","",""
"17108-62680","WR","Donteea","","Dye","2.470000076293945","10","4500","TB@SD","TB","SD","","","",""
"17108-14297","WR","Greg","","Salas","8.449999809265137","2","4500","BUF@OAK","BUF","OAK","","","",""
"17108-28890","RB","Derek","","Watt","2.0999999046325684","4","4500","TB@SD","SD","TB","","","",""
"17108-28126","TE","Paul","","Lang","0","0","4500","NYG@PIT","PIT","NYG","","","",""
"17108-14304","TE","Luke","","Stocker","1.3999999364217122","3","4500","TB@SD","TB","SD","","","",""
"17108-14305","RB","Roy","","Helu Jr.","2.737499952316284","8","4500","BUF@OAK","OAK","BUF","","","",""
"17108-9442","WR","Brandon","","Tate","1.5699999809265137","10","4500","BUF@OAK","BUF","OAK","","","",""
"17108-14307","WR","Cecil","","Shorts III","3.133333206176758","6","4500","TB@SD","TB","SD","","","",""
"17108-25827","TE","Asante","","Cleveland","0.6000000238418579","1","4500","TB@SD","SD","TB","Q","Concussion","",""
"17108-29672","RB","Silas","","Redd Jr.","0","0","4500","WAS@ARI","WAS","ARI","O","Suspension","",""
"17108-12526","D","Buffalo","","Bills","8.363636363636363","11","4500","BUF@OAK","BUF","OAK","","","",""
"17108-14319","RB","Taiwan","","Jones","0.7800000190734864","5","4500","BUF@OAK","OAK","BUF","","","",""
"17108-23023","TE","Cooper","","Helfet","2.7857142857142856","7","4500","BUF@OAK","OAK","BUF","","","",""
"17108-24817","TE","Nick","","O'Leary","2.1285713740757535","7","4500","BUF@OAK","BUF","OAK","","","",""
"17108-39153","TE","Ifeanyi","","Momah","2","3","4500","WAS@ARI","ARI","WAS","IR","Wrist","",""
"17108-45809","TE","Kivon","","Cartwright","0","0","4500","TB@SD","TB","SD","","","",""
"17108-6643","RB","Reggie","","Bush","2.8999998910086497","7","4500","BUF@OAK","BUF","OAK","","","",""
"17108-22003","RB","Ronnie","","Hillman","2.2600000381469725","5","4500","TB@SD","SD","TB","","","",""
"17108-11766","TE","Jeff","","Cumberland","1.4571428298950195","7","4500","TB@SD","SD","TB","IR","Achilles","",""
"17108-12537","D","Oakland","","Raiders","5.7272727272727275","11","4500","BUF@OAK","OAK","BUF","","","",""
"17108-6653","RB","Jerome","","Felton","0.7250000238418579","8","4500","BUF@OAK","BUF","OAK","","","",""
"17108-45821","WR","Isaiah","","Burse","0","3","4500","TB@SD","SD","TB","","","",""
"17108-6910","K","Robbie","","Gould","4","5","4500","NYG@PIT","NYG","PIT","","","",""
"17108-12543","D","New York","","Giants","8.090909090909092","11","4500","NYG@PIT","NYG","PIT","","","",""
"17108-12546","D","Arizona","","Cardinals","8.545454545454545","11","4400","WAS@ARI","ARI","WAS","","","",""
"17108-12551","D","Tampa Bay","","Buccaneers","8","11","4300","TB@SD","TB","SD","","","",""
